gene_name,Significance,log2FoldChange,pvalue,padj
GSTM2,Downregulated,-1.1880867759913065,4.3377902793979716e-18,2.1343148654904204e-17
HNF1A,Downregulated,-2.037228806676333,4.600573128744357e-18,2.257656290130379e-17
NR4A2,Downregulated,-1.1661538457800833,4.743976759633737e-18,2.3253104187074798e-17
HPN,Downregulated,-1.2911836655422895,4.96111315808658e-18,2.4289054446765093e-17
TMEM101,Downregulated,-1.025218328560335,5.4821372830879974e-18,2.6754104857116657e-17
SYT13,Downregulated,-2.212892026275448,5.828497431317357e-18,2.837842658844425e-17
GRIK3,Downregulated,-1.7366583641958895,5.830548063966699e-18,2.838018002257841e-17
SPATA46,Downregulated,-1.6875610010773716,7.002391359970582e-18,3.393653179884126e-17
DNAH9,Downregulated,-1.5468081628674244,7.087241964989952e-18,3.4327933672317166e-17
MMP17,Downregulated,-1.1313476260132305,7.14503729885635e-18,3.4587914121453404e-17
CFD,Downregulated,-1.5383523560462864,7.54639230225673e-18,3.641530151488531e-17
IGSF9B,Downregulated,-1.3175414118482105,7.734794878190383e-18,3.7292285012940887e-17
FOXD2,Downregulated,-1.206069783777111,9.342476564443885e-18,4.479905643070092e-17
ST6GALNAC2,Downregulated,-1.0962311947127226,9.44024371550012e-18,4.5254943316909205e-17
MYOG,Downregulated,-2.813441083371693,9.624622310583323e-18,4.6086183499735545e-17
PPP1R36,Downregulated,-1.226012285488891,9.682236926816739e-18,4.634884332118603e-17
TIMP4,Downregulated,-1.716061048272368,1.0147475200795776e-17,4.846538084522319e-17
IL20RA,Downregulated,-1.349821255849855,1.4264814176664467e-17,6.751556255930169e-17
GATA1,Downregulated,-1.3386803617086869,1.5742547663965283e-17,7.43002221486222e-17
PAX2,Downregulated,-1.9488588788323529,1.5826589830837602e-17,7.46758825407818e-17
RUNDC3A,Downregulated,-1.6898941759209407,1.590115191538898e-17,7.498554448189613e-17
GPRC5C,Downregulated,-1.0726549525507905,1.6018893445258824e-17,7.551956842432046e-17
CCDC154,Downregulated,-1.1981393290753606,1.6802417427000854e-17,7.912453962538299e-17
GPR39,Downregulated,-1.1127328225079114,1.7332857170817256e-17,8.153096278612498e-17
RIIAD1,Downregulated,-1.5990754609308144,1.8079763248724324e-17,8.4972862659458e-17
ABCC6,Downregulated,-1.2691375082662004,1.8634760559044828e-17,8.748332222182455e-17
SMIM1,Downregulated,-1.0245556939782956,1.904555266938567e-17,8.931007008619188e-17
AL117339.4,Downregulated,-1.2255365124524145,2.0868756495916152e-17,9.775242300598224e-17
HS6ST3,Downregulated,-1.8800152242639374,2.2303490855094092e-17,1.0429832993741494e-16
REEP6,Downregulated,-1.3281138948073998,2.6493245829178432e-17,1.2323873953456567e-16
IGSF21,Downregulated,-1.509177802879938,3.315545932184781e-17,1.5346397879657598e-16
CACNG8,Downregulated,-1.2389862320507727,3.516881480332704e-17,1.6238010531305126e-16
CLGN,Downregulated,-1.5039608023850526,3.516366396282707e-17,1.6238010531305126e-16
GABRA2,Downregulated,-2.004055854096626,3.6463185804910753e-17,1.6821763212224284e-16
TMEM244,Downregulated,-1.3006380457100581,3.7056849980555736e-17,1.7086250960548467e-16
CA14,Downregulated,-1.1813879953579751,3.8183418389878784e-17,1.7596026020567803e-16
RDH16,Downregulated,-1.489476552294644,4.041026782371903e-17,1.8581418138170232e-16
SHC2,Downregulated,-1.0800639384076443,4.476958277960478e-17,2.0501684552755182e-16
ITIH2,Downregulated,-1.5184792107790448,4.512221373454202e-17,2.0657532701813238e-16
LY6G6C,Downregulated,-1.8282671711389695,4.682998946812364e-17,2.1404352387445132e-16
SMIM33,Downregulated,-1.7669287498725534,5.015474132747228e-17,2.2905271964243873e-16
TMEM145,Downregulated,-1.5998895833016855,5.0400926678262314e-17,2.301144294464693e-16
SFTPA2,Downregulated,-1.9809845746816162,5.311870602482676e-17,2.4219360041955236e-16
CCDC175,Downregulated,-2.7652436281081103,5.332741835246913e-17,2.4307920154799126e-16
SEZ6,Downregulated,-2.1959363490680137,6.259116222127759e-17,2.8338199335782314e-16
ZMAT4,Downregulated,-2.0562610253254965,6.33482696549476e-17,2.866551889399624e-16
CHRNA6,Downregulated,-1.2667792501614332,6.337820559377387e-17,2.8671336984863264e-16
DOC2A,Downregulated,-1.345155814274404,7.24580234970937e-17,3.259446137377302e-16
H4-16,Downregulated,-1.145820044483477,8.051001303132196e-17,3.606195567688989e-16
LMNTD2,Downregulated,-1.074435837655705,8.081931764037125e-17,3.6181192121241404e-16
ELFN2,Downregulated,-1.822982740951479,9.31585075602681e-17,4.1516990308515554e-16
FAIM2,Downregulated,-1.6426175312712172,9.450291787897442e-17,4.207146606608917e-16
P2RY4,Downregulated,-1.7325819655366872,9.781765897099941e-17,4.3501002882255315e-16
ATRNL1,Downregulated,-1.8938583503633004,1.1670357677128607e-16,5.158556205466958e-16
FLT3,Downregulated,-1.5640647417734517,1.3273254685036594e-16,5.850128633562467e-16
TTC16,Downregulated,-1.0037428850263106,1.3287785501379648e-16,5.854995879190591e-16
RSPH4A,Downregulated,-1.1754653816566605,1.3973988371652042e-16,6.147676016333713e-16
PDZRN4,Downregulated,-1.6571324273997348,1.4284531457376965e-16,6.277715028964516e-16
TNN,Downregulated,-1.3670586913063643,1.4493058514123353e-16,6.367690822693086e-16
RFX6,Downregulated,-2.589794210012917,1.486098314158885e-16,6.522514640025976e-16
FAXDC2,Downregulated,-1.1598967015796053,1.712855369889448e-16,7.498152790014095e-16
RTN1,Downregulated,-1.2742778917621704,2.07999301165886e-16,9.051042685258928e-16
CALCR,Downregulated,-1.4302247586149976,2.467872934538414e-16,1.0694540739553664e-15
LGALS9C,Downregulated,-1.8177739952489134,2.5498022197902547e-16,1.1032494759236802e-15
SPATA18,Downregulated,-1.1025807111742902,2.759741984515432e-16,1.1916293322028055e-15
GDAP1,Downregulated,-1.1534563460787672,3.1555182552524507e-16,1.3579810425321234e-15
C20orf204,Downregulated,-1.1471841401636813,3.17712087038262e-16,1.3669273493588783e-15
TEKT2,Downregulated,-1.3164204700628073,3.423788423676216e-16,1.470415964611827e-15
MS4A15,Downregulated,-2.037726552183108,3.5165272711750827e-16,1.5087007367361944e-15
SLC5A7,Downregulated,-2.8764206613638565,4.0021613303326877e-16,1.7100606875445447e-15
ZNF486,Downregulated,-1.2056239949750207,4.145967947940653e-16,1.7697053117220362e-15
C1orf194,Downregulated,-1.3754508451949197,4.3052263586095866e-16,1.8344197997040036e-15
LRP2,Downregulated,-1.868323653393377,4.367417020680931e-16,1.859974554621803e-15
HTR2B,Downregulated,-1.0192201865175596,4.776122670735434e-16,2.0304266243683582e-15
C16orf74,Downregulated,-1.0196735018368261,5.058749620000257e-16,2.147314503680514e-15
BNIPL,Downregulated,-1.1324981249096393,5.786072287142205e-16,2.4486156177601043e-15
GRP,Downregulated,-1.4542629548700365,5.856955599128467e-16,2.4773638346729325e-15
WDR38,Downregulated,-1.9038590570597913,5.924562189135963e-16,2.5053287161515e-15
SLC26A5,Downregulated,-1.739455571610001,6.068500973265384e-16,2.5642586040568653e-15
SKAP1,Downregulated,-1.055052053696552,6.592215693178775e-16,2.7792595946028446e-15
OGN,Downregulated,-1.5364729651672133,6.663585568747701e-16,2.807233990668416e-15
DQX1,Downregulated,-1.5832354473515617,6.710113631528191e-16,2.825590499835329e-15
ZNF214,Downregulated,-1.0985953419977537,6.928085099504083e-16,2.9135444050720076e-15
KERA,Downregulated,-1.450544794857562,7.165257670108516e-16,3.0087630256573726e-15
COL10A1,Downregulated,-1.2374235159249665,7.372733849249093e-16,3.09279000152908e-15
MPPED1,Downregulated,-2.1071271061850583,8.598975299251213e-16,3.59371663738684e-15
NKX3-1,Downregulated,-1.372046300504994,9.430170182966377e-16,3.929354604905425e-15
C19orf18,Downregulated,-1.0078482131282611,1.0126614986563396e-15,4.210143942407784e-15
HTR1F,Downregulated,-1.1501718041137576,1.0329144254011843e-15,4.292219646939377e-15
PTHLH,Downregulated,-1.5075398983343657,1.1597367701915597e-15,4.787229136458299e-15
CA2,Downregulated,-1.5117160301602108,1.3975039450936837e-15,5.746092635374176e-15
NHLH2,Downregulated,-1.9193257871631768,1.4248164746416296e-15,5.852659402075771e-15
ASIC2,Downregulated,-2.088567502150913,1.453136587762724e-15,5.9675286290021056e-15
SLC34A3,Downregulated,-1.1816271474721884,1.4858381895040014e-15,6.097348209580341e-15
NTNG1,Downregulated,-2.1567683838077665,1.6442091244488309e-15,6.732434824694384e-15
AGXT,Downregulated,-2.415873858998484,1.6787379617814188e-15,6.870466334077635e-15
CCKAR,Downregulated,-1.9802601973462834,1.9582727854040254e-15,7.971746731659258e-15
OR2C1,Downregulated,-1.2214575017877871,2.4504764104004035e-15,9.896222751455851e-15
TPSB2,Downregulated,-1.3690587199593913,2.7082527955695947e-15,1.0908384820542791e-14
NOS1AP,Downregulated,-1.0548400891972727,2.859479283893833e-15,1.1509215588110685e-14
LRTM2,Downregulated,-2.1004503035322655,3.1230036545201673e-15,1.253682098328182e-14
TMPRSS7,Downregulated,-1.6839445008265872,3.3451489315181345e-15,1.3386975032735743e-14
RLN1,Downregulated,-1.0643540690462514,3.4122204130052977e-15,1.3645630370065016e-14
PRND,Downregulated,-1.2710509818881515,3.4310518533641325e-15,1.371113985105381e-14
DCLK1,Downregulated,-1.2927091970667135,3.612634247529036e-15,1.441961572694186e-14
UGT2B17,Downregulated,-2.5969821289481745,3.898688295060323e-15,1.551711216156299e-14
AP001931.1,Downregulated,-1.0279912729339777,3.979224892892987e-15,1.5830148697129732e-14
MAOA,Downregulated,-1.330295682979337,4.050181814836707e-15,1.6100983260118075e-14
SLC18A2,Downregulated,-1.2307330316582785,4.0998658324377436e-15,1.6290780495849665e-14
FGF16,Downregulated,-1.5466667317234188,4.13605024520191e-15,1.643067002282292e-14
PIWIL2,Downregulated,-1.305373250249313,4.192590794061923e-15,1.6639530555723776e-14
APOBEC4,Downregulated,-2.9279870424873042,4.251026348965214e-15,1.6859492167830855e-14
NAT2,Downregulated,-1.596278376516603,4.3180198278521084e-15,1.7121142387808502e-14
NR2F1,Downregulated,-1.2649627615857293,4.543738529687865e-15,1.800762097176579e-14
NAT8,Downregulated,-1.4625317368773179,4.808591506334721e-15,1.90303239529343e-14
TCAP,Downregulated,-1.5473927211197536,5.648660432916114e-15,2.2250049588877456e-14
TMEM210,Downregulated,-1.320229349914743,5.956144335897167e-15,2.3439229046188853e-14
TRIM58,Downregulated,-1.4328596911543905,6.118870588405697e-15,2.4045314792908125e-14
LHFPL4,Downregulated,-2.0685871610809037,6.308194544198319e-15,2.4766597289055516e-14
GUCY1A2,Downregulated,-1.0973892683402389,6.667415209007385e-15,2.6134150485364458e-14
ZNF385D,Downregulated,-1.2589807954728756,7.03563928165462e-15,2.753889304276469e-14
DCD,Downregulated,-3.7464273441595357,7.579459266374352e-15,2.9605389056280275e-14
ABCC11,Downregulated,-1.762682916555753,8.077677384232687e-15,3.147819125499033e-14
PHF21B,Downregulated,-1.9566442987249972,9.678915802344486e-15,3.751781078036464e-14
CFB,Downregulated,-1.20358436653767,1.195531175080434e-14,4.606513051928007e-14
AKAP14,Downregulated,-2.296923097431369,1.2361170984387439e-14,4.757435545297944e-14
GCSAML,Downregulated,-1.2859575854307845,1.4082820420790994e-14,5.412600485902912e-14
CCDC160,Downregulated,-1.155588143313637,1.413047932407814e-14,5.4284321943392176e-14
GLDN,Downregulated,-1.2410226644511484,1.4415930790245994e-14,5.536825580110953e-14
COMP,Downregulated,-1.2402816869598063,1.625622137682328e-14,6.230809234568703e-14
PLAC1,Downregulated,-1.3596867802129609,1.6576588097108534e-14,6.35070198480735e-14
DRC1,Downregulated,-1.5028451212956326,1.7848046515209354e-14,6.828464104314827e-14
HOXB4,Downregulated,-1.1380335759015667,1.8013471989492587e-14,6.887045496688717e-14
SMIM6,Downregulated,-1.4297923723837327,1.8185129467750008e-14,6.951091837536137e-14
AC244197.3,Downregulated,-1.0207832880746193,1.8234179976127217e-14,6.968254346442607e-14
COL4A5,Downregulated,-1.0143206128287925,1.8837644322169998e-14,7.197231972703458e-14
LRRC26,Downregulated,-1.6439919407376182,1.946160361158548e-14,7.430552682085445e-14
FPGT-TNNI3K,Downregulated,-1.037123120607873,2.2560593914080947e-14,8.568942321936447e-14
SYCE3,Downregulated,-1.131828400909175,2.400488182973823e-14,9.103093656147401e-14
STPG3,Downregulated,-1.2232369667688823,2.673656093037404e-14,1.0104758777557844e-13
PDE11A,Downregulated,-1.0771305009536163,2.6892986691043284e-14,1.0159303793187099e-13
SHANK1,Downregulated,-1.0195026970582937,3.1078738364638513e-14,1.168271069560124e-13
GSTM5,Downregulated,-1.2814507256787968,3.368266292493706e-14,1.2630434335131635e-13
FAM183A,Downregulated,-1.1993422487156384,3.6670543768669556e-14,1.3729373077351125e-13
DNAJC22,Downregulated,-1.0897989392400886,4.635118876246908e-14,1.7234634705300794e-13
RAB44,Downregulated,-1.1418269255212843,4.690588532072247e-14,1.7425448169158858e-13
CNTNAP2,Downregulated,-1.6783046242714987,4.839657976158331e-14,1.7947465894355216e-13
GATA4,Downregulated,-2.8108417024820103,5.1741897118946374e-14,1.9154199974263985e-13
GRIK1,Downregulated,-1.3977523925055355,5.5721794978937875e-14,2.0609330119110135e-13
SIGLEC6,Downregulated,-1.1657839018623817,5.902952312991946e-14,2.1799112061264583e-13
HSH2D,Downregulated,-1.118144882654963,5.93919654208515e-14,2.1918723621111628e-13
GAD1,Downregulated,-1.7528716347537605,6.646040995929439e-14,2.4393033720958336e-13
GAL3ST2,Downregulated,-1.7589946115788253,6.739432985199931e-14,2.472500020881478e-13
C14orf132,Downregulated,-1.015331794204508,6.789587523802036e-14,2.4892682976542605e-13
ENTPD3,Downregulated,-1.1790363566770914,7.40071015027611e-14,2.704464997884966e-13
MYOCD,Downregulated,-1.1283589574768882,7.689988710827457e-14,2.804073207588431e-13
MT1A,Downregulated,-1.6372835927289189,9.050240869540784e-14,3.2858011184656287e-13
PYDC1,Downregulated,-2.2194880555129735,9.210132451678149e-14,3.3416836740603577e-13
PPP1R42,Downregulated,-1.2783135617890122,9.550590315043759e-14,3.4637137655855393e-13
GPR162,Downregulated,-1.1425835586461581,1.0088671562521707e-13,3.654911916090082e-13
GPM6A,Downregulated,-1.7064797071332227,1.1803717845660578e-13,4.2560312541441104e-13
ZNF676,Downregulated,-1.5279457225414335,1.320463027391608e-13,4.743833362689988e-13
CLCNKA,Downregulated,-1.0850687540219182,1.3464644002838566e-13,4.832074466003717e-13
TFPI2,Downregulated,-1.73095296967846,1.5161461662807964e-13,5.420157972640973e-13
SLC28A2,Downregulated,-1.313070477803611,1.6295234835881853e-13,5.81309822407107e-13
LRG1,Downregulated,-1.398424412762423,1.719997050268154e-13,6.1267367875879e-13
TCIM,Downregulated,-1.1980309406004097,1.8392200162267252e-13,6.537545126490421e-13
PCSK6,Downregulated,-1.0764306929225376,1.9293944895773218e-13,6.847922767658367e-13
RAMP3,Downregulated,-1.0811464569680684,1.9322960000946436e-13,6.856771348465203e-13
HOATZ,Downregulated,-1.2987246928782357,1.9584815995151706e-13,6.946754509330379e-13
CYP4F2,Downregulated,-2.1020535584068885,1.9925753696534428e-13,7.064700170167265e-13
NPFFR2,Downregulated,-1.7710705094679153,2.754509904541689e-13,9.67016149674736e-13
CFAP52,Downregulated,-1.012910797371334,2.9084900737152105e-13,1.0197938880018996e-12
ANGPTL8,Downregulated,-1.3091793873022592,2.934930544624297e-13,1.0284202459434919e-12
BSN,Downregulated,-1.078564743614883,3.461852106072348e-13,1.205008773724706e-12
MMP10,Downregulated,-1.541234533881732,3.464245866841006e-13,1.205556440822859e-12
LGI1,Downregulated,-2.246512121000739,4.3436312426650296e-13,1.498271651979875e-12
RORB,Downregulated,-1.167690285732248,5.926694443852349e-13,2.0255974414371587e-12
ANGPTL1,Downregulated,-1.009874213127839,6.209538450773858e-13,2.120108430172697e-12
METTL11B,Downregulated,-1.3138224187938499,6.381856549787574e-13,2.1762869745649766e-12
GUCY2D,Downregulated,-1.1020704504705923,6.575669807528806e-13,2.2405590568052284e-12
ARHGAP36,Downregulated,-2.6962946127548966,6.592203661297923e-13,2.2457369128626124e-12
PRKACB,Downregulated,-1.1089677168303151,6.959416292200252e-13,2.3669911003536836e-12
C5orf38,Downregulated,-1.2948114677523412,7.140945740056991e-13,2.4243113667154047e-12
MYMX,Downregulated,-1.0945334958675004,7.144951841355156e-13,2.425180984890222e-12
IQCJ,Downregulated,-2.226373076689384,7.802138030047743e-13,2.6402397349010582e-12
SERPINA9,Downregulated,-1.6161641760963226,8.360506274661865e-13,2.8206627680671903e-12
CLRN3,Downregulated,-1.2287901381277453,8.456971655978471e-13,2.8514890572517893e-12
PLAAT5,Downregulated,-1.4418857788683725,9.292813455503413e-13,3.1223093582953104e-12
DSCAML1,Downregulated,-1.3512058591725022,9.491745000387212e-13,3.184400780705446e-12
TAL2,Downregulated,-1.3777725279362014,9.938008479944717e-13,3.3274688145455105e-12
LRRN4CL,Downregulated,-1.0099675927556917,1.0125459334392286e-12,3.388879810721246e-12
CLPSL2,Downregulated,-1.2537876490495306,1.0266196986875765e-12,3.4346136910257145e-12
CSDC2,Downregulated,-1.0682649665630153,1.1793732828997763e-12,3.928436244706636e-12
CABCOCO1,Downregulated,-1.2908361025914166,1.3681341185894138e-12,4.546364921393325e-12
TPPP,Downregulated,-1.0059975364350078,1.5273151411740562e-12,5.052328392124149e-12
ESPN,Downregulated,-1.0005793903701075,1.5990632753644045e-12,5.283423394374655e-12
PRODH,Downregulated,-1.4523110078873447,1.6430635543247182e-12,5.422400422646623e-12
LIPE,Downregulated,-1.0611396072736008,1.7228634393275863e-12,5.681286862980066e-12
PCSK1,Downregulated,-1.832119848724224,1.7316851658008373e-12,5.705894124330609e-12
PCDHA13,Downregulated,-1.700141230206242,1.7424104898794013e-12,5.740107398762832e-12
JAKMIP3,Downregulated,-1.0127337072314682,1.9503329465164144e-12,6.3974578949037835e-12
ABCA9,Downregulated,-1.0139273829501763,1.9850620051163782e-12,6.510103719846407e-12
HCN2,Downregulated,-1.1654286995227554,2.444226213648012e-12,7.958430891140968e-12
FGF20,Downregulated,-1.413538799813232,2.5369850311677975e-12,8.246060929960307e-12
PTPRQ,Downregulated,-1.7829446142840872,3.5558566560476647e-12,1.1451318154944982e-11
MFAP4,Downregulated,-1.0313710536523595,3.780761253288388e-12,1.2147640176115878e-11
ZSCAN1,Downregulated,-1.3432142715551836,3.963517170575203e-12,1.2717799361547497e-11
VWA5B1,Downregulated,-1.6148402620589897,4.1052690162480836e-12,1.3160064205608714e-11
UNC5A,Downregulated,-1.3365627254650663,4.138165636023532e-12,1.3262986769294207e-11
CDH18,Downregulated,-2.301933096241544,4.290992446399753e-12,1.3747553662244093e-11
ZBBX,Downregulated,-1.831906839289895,4.4213970869041844e-12,1.4154541246176095e-11
ERVFRD-1,Downregulated,-1.2096787375485154,4.889079916942015e-12,1.560415848776094e-11
C8orf34,Downregulated,-1.236251610553621,4.943634280516745e-12,1.576628653140485e-11
GPR88,Downregulated,-1.2490950401676588,4.971674084449576e-12,1.5846680184116095e-11
RBM20,Downregulated,-1.419947181086525,5.0088428313989165e-12,1.595909156453312e-11
PCSK2,Downregulated,-2.4609069762029425,5.123760881096535e-12,1.6312857514099873e-11
