Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Muscle Cell Differentiation (GO:0042692),2/37,0.0494860473089636,0.37551448264406,0,0,5.915332834704563,17.781872168376847,CHRNB1;MRTFA
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),6/273,0.0495160369332862,0.37551448264406,0,0,2.3481343507781047,7.057220774399163,CHRNB1;CORT;UNC13A;NLGN2;KIF1B;SLC12A7
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),2/38,0.0519117943907775,0.37551448264406,0,0,5.7507271669575335,17.011854370814078,RXRB;P2RX7
GO_Biological_Process_2023,Fatty Acid Transport (GO:0015908),2/38,0.0519117943907775,0.37551448264406,0,0,5.7507271669575335,17.011854370814078,SLC27A1;SLC25A17
GO_Biological_Process_2023,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),2/38,0.0519117943907775,0.37551448264406,0,0,5.7507271669575335,17.011854370814078,PLVAP;TP53
GO_Biological_Process_2023,Maturation Of SSU-rRNA (GO:0030490),2/38,0.0519117943907775,0.37551448264406,0,0,5.7507271669575335,17.011854370814078,WDR46;WDR43
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),3/87,0.0520324773292316,0.37551448264406,0,0,3.707330827067669,10.958451705774284,TCF7L2;NLGN2;INHBB
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),4/147,0.0542847941265836,0.37551448264406,0,0,2.9102749102749104,8.479118330107452,FXR2;INHBB;MDM4;PFDN6
GO_Biological_Process_2023,Negative Regulation Of Mitochondrion Organization (GO:0010823),2/39,0.0543792651227773,0.37551448264406,0,0,5.595019102872506,16.29142194166335,C11ORF65;BAK1
GO_Biological_Process_2023,Anterograde Axonal Transport (GO:0008089),2/39,0.0543792651227773,0.37551448264406,0,0,5.595019102872506,16.29142194166335,KIF1B;TRAK2
GO_Biological_Process_2023,Organelle Transport Along Microtubule (GO:0072384),2/39,0.0543792651227773,0.37551448264406,0,0,5.595019102872506,16.29142194166335,PEX14;TRAK2
GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),3/89,0.0549880044813556,0.37551448264406,0,0,3.620746634026928,10.502483305397634,SLC6A19;SLC6A18;SLC6A3
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),18/1243,0.05582128960633,0.37551448264406,0,0,1.5602379008746357,4.502222405938692,KDM6B;TCF7L2;CASZ1;MRTFA;HNF1A;CHD3;ESR1;WDR43;CAMKK2;RXRB;TOX3;NPAT;NIF3L1;KLF5;TERT;SOX15;ATM;TP53
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),4/149,0.0565075186015944,0.37551448264406,0,0,2.86984126984127,8.246149033930235,TCF7L2;CDKN2A;ESR1;PEX14
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,C11ORF65
GO_Biological_Process_2023,Regulation Of Collagen Fibril Organization (GO:1904026),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,COLGALT1
GO_Biological_Process_2023,L-methionine Salvage (GO:0071267),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,MTAP
GO_Biological_Process_2023,Adult Feeding Behavior (GO:0008343),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,GHSR
GO_Biological_Process_2023,Regulation Of Microglial Cell Migration (GO:1904139),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,P2RX4
GO_Biological_Process_2023,Regulation Of Nuclease Activity (GO:0032069),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,OASL
GO_Biological_Process_2023,Norepinephrine Transport (GO:0015874),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,SLC6A3
GO_Biological_Process_2023,Bleb Assembly (GO:0032060),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,P2RX7
GO_Biological_Process_2023,Regulation Of Prostaglandin Biosynthetic Process (GO:0031392),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,PIBF1
GO_Biological_Process_2023,Catecholamine Uptake (GO:0090493),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,SLC6A3
GO_Biological_Process_2023,Regulation Of Respiratory System Process (GO:0044065),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,NLGN2
GO_Biological_Process_2023,Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,CFLAR
GO_Biological_Process_2023,Regulation Of Striated Muscle Tissue Development (GO:0016202),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,SOX15
GO_Biological_Process_2023,Positive Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903896),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,BAK1
GO_Biological_Process_2023,Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,RXRB
GO_Biological_Process_2023,Retinal Rod Cell Differentiation (GO:0060221),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,RPGRIP1L
GO_Biological_Process_2023,Positive Regulation Of Icosanoid Secretion (GO:0032305),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,P2RX4
GO_Biological_Process_2023,"Synaptic Transmission, Dopaminergic (GO:0001963)",1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,SLC6A3
GO_Biological_Process_2023,Synaptic Vesicle Docking (GO:0016081),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,UNC13A
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organism Growth (GO:0040018),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,GHSR
GO_Biological_Process_2023,Vesicle Fusion With Golgi Apparatus (GO:0048280),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,VTI1A
GO_Biological_Process_2023,Ketone Body Metabolic Process (GO:1902224),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,ACAT1
GO_Biological_Process_2023,Regulation Of Rab Protein Signal Transduction (GO:0032483),1/6,0.0565276520138733,0.37551448264406,0,0,20.62708333333333,59.2621331973055,SGSM3
GO_Biological_Process_2023,Positive Regulation Of Insulin Secretion (GO:0032024),2/40,0.0568874377758163,0.37551448264406,0,0,5.447506200055112,15.616261101738754,TCF7L2;NLGN2
GO_Biological_Process_2023,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),2/40,0.0568874377758163,0.37551448264406,0,0,5.447506200055112,15.616261101738754,P2RX7;P2RX4
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),2/41,0.0594353062769185,0.37551448264406,0,0,5.307558061484763,14.982529692533292,RXRB;P2RX7
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),6/288,0.0610100458529448,0.37551448264406,0,0,2.221526908635795,6.212981498750043,RAD51B;TCF7L2;TERT;ORC2;ATM;CENPS
GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),2/42,0.0620218799826383,0.37551448264406,0,0,5.174607329842932,14.38679544725936,COL11A2;COLGALT1
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427),2/42,0.0620218799826383,0.37551448264406,0,0,5.174607329842932,14.38679544725936,P2RX7;P2RX4
GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),2/42,0.0620218799826383,0.37551448264406,0,0,5.174607329842932,14.38679544725936,CFLAR;EXPH5
GO_Biological_Process_2023,Potassium Ion Import Across Plasma Membrane (GO:1990573),2/42,0.0620218799826383,0.37551448264406,0,0,5.174607329842932,14.38679544725936,ATP1B2;SLC12A7
GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),2/42,0.0620218799826383,0.37551448264406,0,0,5.174607329842932,14.38679544725936,CASP8;ESR1
GO_Biological_Process_2023,DNA Repair (GO:0006281),6/291,0.0634841168256973,0.37551448264406,0,0,2.1978046721080777,6.059271729488281,BABAM1;RAD51B;FTO;ATM;TP53;CENPS
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),2/43,0.0646461835203023,0.37551448264406,0,0,5.048141999744605,13.825983612871369,RXRB;P2RX7
GO_Biological_Process_2023,Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518),2/43,0.0646461835203023,0.37551448264406,0,0,5.048141999744605,13.825983612871369,DAXX;ESR1
GO_Biological_Process_2023,mRNA Destabilization (GO:0061157),2/43,0.0646461835203023,0.37551448264406,0,0,5.048141999744605,13.825983612871369,FTO;FXR2
GO_Biological_Process_2023,mRNA Transcription (GO:0009299),2/43,0.0646461835203023,0.37551448264406,0,0,5.048141999744605,13.825983612871369,RXRB;TP53
GO_Biological_Process_2023,Regulation Of Cilium Beat Frequency (GO:0003356),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,CYB5D1
GO_Biological_Process_2023,DNA Dealkylation (GO:0035510),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,FTO
GO_Biological_Process_2023,DNA Dealkylation Involved In DNA Repair (GO:0006307),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,FTO
GO_Biological_Process_2023,ER Overload Response (GO:0006983),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,TP53
GO_Biological_Process_2023,Negative Regulation Of Muscle Hypertrophy (GO:0014741),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,P2RX4
GO_Biological_Process_2023,Cardiac Atrium Development (GO:0003230),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,MDM4
GO_Biological_Process_2023,Osteoblast Development (GO:0002076),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,PTHLH
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleolus (GO:1904749),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,TERT
GO_Biological_Process_2023,Cardiolipin Biosynthetic Process (GO:0032049),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,SLC27A1
GO_Biological_Process_2023,Catecholamine Transport (GO:0051937),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,SLC6A3
GO_Biological_Process_2023,Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,SLC27A1
GO_Biological_Process_2023,Plasma Membrane Phospholipid Scrambling (GO:0017121),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,P2RX7
GO_Biological_Process_2023,Plasma Membrane To Endosome Transport (GO:0048227),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,SGSM3
GO_Biological_Process_2023,Dopamine Uptake (GO:0090494),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,SLC6A3
GO_Biological_Process_2023,siRNA Processing (GO:0030422),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,TERT
GO_Biological_Process_2023,Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,TP53
GO_Biological_Process_2023,Positive Regulation Of Glial Cell Migration (GO:1903977),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,P2RX4
GO_Biological_Process_2023,Stress-Induced Premature Senescence (GO:0090400),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,TP53
GO_Biological_Process_2023,Estrogen Biosynthetic Process (GO:0006703),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,HSD17B8
GO_Biological_Process_2023,Fatty Acid Alpha-Oxidation (GO:0001561),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,SLC25A17
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,CDKN2A
GO_Biological_Process_2023,Histone H2A K63-linked Deubiquitination (GO:0070537),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,BABAM1
GO_Biological_Process_2023,Histone Lysine Demethylation (GO:0070076),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,KDM6B
GO_Biological_Process_2023,"Positive Regulation Of Synaptic Transmission, GABAergic (GO:0032230)",1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,NLGN2
GO_Biological_Process_2023,Postsynapse Organization (GO:0099173),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,CHRNB1
GO_Biological_Process_2023,Postsynaptic Density Organization (GO:0097106),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,NLGN2
GO_Biological_Process_2023,Postsynaptic Membrane Assembly (GO:0097104),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,NLGN2
GO_Biological_Process_2023,Protein Desumoylation (GO:0016926),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,SENP3
GO_Biological_Process_2023,Mitochondrial tRNA Modification (GO:0070900),1/7,0.0656348727848118,0.37551448264406,0,0,17.188368055555557,46.81506645984884,TRMT61B
GO_Biological_Process_2023,Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),2/44,0.067307256539115,0.37551448264406,0,0,4.927698828222389,13.297332333565306,HYCC2;PIK3C2B
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),2/44,0.067307256539115,0.37551448264406,0,0,4.927698828222389,13.297332333565306,DAXX;BAK1
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),2/44,0.067307256539115,0.37551448264406,0,0,4.927698828222389,13.297332333565306,KIFC1;PIBF1
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),5/225,0.0673940924823124,0.37551448264406,0,0,2.3678675048355897,6.386607293571349,DAXX;FXR2;RALB;SPPL3;CAMKK2
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),9/525,0.0689016942597575,0.37551448264406,0,0,1.828646359959555,4.891765267412635,BST2;TCF7L2;CASP8;P2RX4;CASP10;TNFSF10;CFLAR;ECT2;TP53
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),3/98,0.0692461995168415,0.37551448264406,0,0,3.276232686980609,8.747826359045584,PPP1CB;PLVAP;CAMKK2
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),3/98,0.0692461995168415,0.37551448264406,0,0,3.276232686980609,8.747826359045584,ATM;BAK1;TP53
GO_Biological_Process_2023,Zymogen Activation (GO:0031638),2/45,0.0700041535472986,0.37551448264406,0,0,4.812857664677949,12.79835448199661,CASP8;BAK1
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),5/228,0.0704562603313571,0.37551448264406,0,0,2.335654994752409,6.19593957718638,CASP8;CASP10;TNFSF12;BAK1;CFLAR
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),15/1025,0.0715872075010879,0.37551448264406,0,0,1.568333518745133,4.135442810270174,TCF7L2;DAXX;RING1;CDKN2A;CHD3;ZBTB4;ESR1;PEX14;ZBTB2;NR2F6;NIF3L1;SOX15;ORC2;MDM4;TP53
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),8/452,0.0723824991491961,0.37551448264406,0,0,1.885853420988556,4.951856437135674,DAXX;POLR2A;SOX15;PHF1;CHD3;TP53;ZBTB4;ESR1
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),2/46,0.0727359437162653,0.37551448264406,0,0,4.703236554021895,12.326804891956767,RALB;MVB12A
GO_Biological_Process_2023,Amino Acid Transport (GO:0006865),2/46,0.0727359437162653,0.37551448264406,0,0,4.703236554021895,12.326804891956767,SLC6A19;SLC6A18
GO_Biological_Process_2023,Positive Regulation Of Peptide Hormone Secretion (GO:0090277),2/46,0.0727359437162653,0.37551448264406,0,0,4.703236554021895,12.326804891956767,TCF7L2;NLGN2
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),2/46,0.0727359437162653,0.37551448264406,0,0,4.703236554021895,12.326804891956767,BABAM1;ATM
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),4/163,0.0734085834295167,0.37551448264406,0,0,2.615287344847093,6.830383644153149,AKAP12;CORT;MCHR1;PTHLH
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),7/377,0.0735845763265151,0.37551448264406,0,0,1.977027027027027,5.158695837908535,DAXX;FXR2;RALB;SPDYA;INHBB;TP53;CAMKK2
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),5/231,0.0735941809508673,0.37551448264406,0,0,2.304297684051968,6.012348906270365,ALK;DAXX;FXR2;RALB;CAMKK2
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)",1/8,0.0746546352290198,0.37551448264406,0,0,14.732142857142858,38.2281821051113,TP53
GO_Biological_Process_2023,Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604),1/8,0.0746546352290198,0.37551448264406,0,0,14.732142857142858,38.2281821051113,CD68
GO_Biological_Process_2023,Regulation Of Helicase Activity (GO:0051095),1/8,0.0746546352290198,0.37551448264406,0,0,14.732142857142858,38.2281821051113,TP53
GO_Biological_Process_2023,Phosphatidylglycerol Acyl-Chain Remodeling (GO:0036148),1/8,0.0746546352290198,0.37551448264406,0,0,14.732142857142858,38.2281821051113,LPCAT1
GO_Biological_Process_2023,Skeletal Myofibril Assembly (GO:0014866),1/8,0.0746546352290198,0.37551448264406,0,0,14.732142857142858,38.2281821051113,CFLAR
GO_Biological_Process_2023,Presynaptic Membrane Assembly (GO:0097105),1/8,0.0746546352290198,0.37551448264406,0,0,14.732142857142858,38.2281821051113,NLGN2
GO_Biological_Process_2023,Mesodermal Cell Differentiation (GO:0048333),1/8,0.0746546352290198,0.37551448264406,0,0,14.732142857142858,38.2281821051113,KDM6B
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),2/47,0.0755017106541693,0.37551448264406,0,0,4.598487492728331,11.8806521267039,ECT2;OCEL1
GO_Biological_Process_2023,Oligosaccharide Metabolic Process (GO:0009311),2/48,0.0783005522706131,0.37551448264406,0,0,4.49829273844753,11.458054064666088,B3GALT4;MPDU1
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),2/48,0.0783005522706131,0.37551448264406,0,0,4.49829273844753,11.458054064666088,CASP8;BAK1
GO_Biological_Process_2023,Cellular Response To Radiation (GO:0071478),2/48,0.0783005522706131,0.37551448264406,0,0,4.49829273844753,11.458054064666088,ECT2;TP53
GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),2/48,0.0783005522706131,0.37551448264406,0,0,4.49829273844753,11.458054064666088,ANO8;SLC12A7
GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",2/48,0.0783005522706131,0.37551448264406,0,0,4.49829273844753,11.458054064666088,USE1;TAPBP
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),3/104,0.0795861587901993,0.37551448264406,0,0,3.080667014069828,7.796906620225616,ALK;DAXX;SPDYA
GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),4/168,0.0800018164158175,0.37551448264406,0,0,2.534907730029681,6.402431509486569,BABAM1;RAD51B;ANKLE1;ATM
GO_Biological_Process_2023,Nuclear Export (GO:0051168),2/49,0.0811315805369225,0.37551448264406,0,0,4.402361590731871,11.057336728685812,ANKLE1;STRADB
